STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910504 15:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910522 00:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910522 20:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910523 01:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910524 13:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910524 16:00,80, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910528 17:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910528 20:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910601 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910604 12:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910605 18:00,80, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910605 19:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910606 09:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910606 19:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910606 20:00,60, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910606 21:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910606 22:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910606 23:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910614 14:00,40, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910615 05:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910616 18:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910616 19:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910616 20:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910618 23:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910619 01:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910622 19:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910622 20:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910623 02:00,60, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910623 03:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910628 15:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910701 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910702 22:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910702 23:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910708 01:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910708 20:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910709 21:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910709 22:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910711 08:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910722 13:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910722 14:00,130, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910723 00:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910723 13:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910723 14:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910723 19:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910723 22:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910726 21:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910726 22:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910729 20:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910801 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910803 00:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910803 01:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910803 02:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910803 03:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910803 09:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910803 15:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910803 21:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910804 01:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910804 02:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910804 03:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910804 17:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910812 19:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910812 20:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910813 01:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910819 15:00,60, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910819 17:00,30, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910819 22:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910820 00:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910820 06:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910901 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910910 04:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910910 07:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910910 09:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910910 13:00,60, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910910 14:00,30, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910910 16:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19910913 12:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911001 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911028 06:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911028 07:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911030 09:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911030 20:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911031 03:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911031 15:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911031 21:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911101 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911107 12:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911111 05:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911116 08:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911116 09:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911116 10:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911116 11:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911116 12:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911116 13:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911116 14:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911116 21:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911117 11:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911118 21:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911118 23:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911119 01:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911129 12:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911129 14:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911201 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911211 18:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911211 21:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911211 22:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911212 01:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911212 04:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911219 00:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911222 19:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911231 07:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19911231 18:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920101 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920101 08:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920107 17:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920112 18:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920201 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920203 03:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920203 06:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920203 08:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920203 11:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920211 10:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920217 01:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920223 10:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920301 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920303 21:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920303 23:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920304 05:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920304 06:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920304 07:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920304 20:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920309 05:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920319 19:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920327 22:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920328 18:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920401 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920501 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920527 00:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920527 02:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920527 08:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920527 09:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920527 10:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920527 13:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920530 22:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920531 00:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920531 01:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920531 02:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920531 09:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920531 15:00,40, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920601 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920601 04:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920601 05:00,30, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920601 06:00,30, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920601 07:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920601 08:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920601 09:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920601 10:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920601 11:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920604 04:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920607 20:00,30, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920607 21:00,40, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920609 03:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920609 05:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920609 06:00,60, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920609 07:00,30, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920609 09:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920620 21:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920620 22:00,40, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920620 23:00,40, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920621 00:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920621 01:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920622 23:00,60, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920624 23:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920625 01:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920625 11:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920626 22:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920627 05:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920627 18:00,30, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920627 19:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920701 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920708 18:00,30, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920708 19:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920709 01:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920709 02:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920712 20:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920713 01:00,30, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920715 20:00,30, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920715 21:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920715 22:00,30, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920716 00:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920719 19:00,30, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920719 20:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920719 21:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920719 22:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920725 17:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920725 18:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920725 20:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920725 21:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920725 22:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920726 04:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920726 21:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920729 00:00,30, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920731 20:00,50, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920731 21:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920801 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920803 19:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920808 20:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920809 01:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920810 13:00,60, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920810 14:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920810 17:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920810 18:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920811 00:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920816 21:00,180, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920816 22:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920816 23:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920817 18:00,30, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920817 19:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920817 20:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920823 16:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920823 18:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920824 10:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920824 11:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920824 12:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920824 13:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920824 20:00,40, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920824 21:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920824 22:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920825 00:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920826 16:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19920901 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921001 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921006 18:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921007 02:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921029 05:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921031 18:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921101 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921102 18:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921110 20:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921111 02:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921111 09:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921111 10:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921112 05:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921120 21:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921121 01:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921121 08:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921124 00:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921124 16:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921124 23:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19921201 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930101 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930108 16:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930109 07:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930117 05:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930119 20:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930201 01:00,99999,{, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930201 11:00,99999,}, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930201 23:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930207 11:00,99999,{, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930301 00:00,99999,}, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930301 01:00,99999,{, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930301 07:00,99999,}, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930301 09:00,99999,[, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930401 00:00,99999,], 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930401 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930403 07:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930403 09:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930405 13:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930406 19:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930406 20:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930406 21:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930407 00:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930407 03:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930425 07:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930428 14:00,90, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930429 09:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930501 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930506 00:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930506 01:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930506 02:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930506 07:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930506 09:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930506 12:00,20, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930511 12:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930515 11:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930515 17:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930517 15:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930517 16:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930521 22:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930526 15:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930528 22:00,40, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930528 23:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930529 00:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930529 01:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930529 13:00,10, , 
COOP:050304,ARAPAHOE CO US,1225.3,38.85,-102.16667,19930529 16:00,30, , 
